trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
2020-01-20 17:44:48.549232,4440355192637384,fraud_Bauch-Heidenreich_0382,shopping_pos,77.19,First369,Last369,F,2542 Example Street,City_22,IL,18267,40.02593413487949,-101.85315038330288,66262,"Pharmacist, community",1975-01-26,00000000000000000000000000055490,1579542,39.83469321439523,-101.64920356867734,0
2020-01-20 18:28:14.455582,4286835554680152,fraud_Rippin-Effertz_0489,shopping_pos,48.92,First73,Last73,M,2645 Example Street,City_09,CA,21702,32.84371615615989,-103.6638452482476,81384,"Accountant, chartered",2001-03-25,000000000000000000000000000554b8,1579544,32.90787457980966,-104.1742309328422,0
2020-01-20 19:47:22.065232,4936450914708487,fraud_Heidenreich-Boyer_0574,food_dining,45.93,First304,Last304,F,3206 Example Street,City_14,GA,54089,42.571945884765256,-88.27651560895285,5962,Graphic designer,1980-07-28,00000000000000000000000000055500,1579549,41.91101832110506,-88.74439102578941,0
2020-01-20 20:05:37.582921,4500067726806612,fraud_Kutch-Cormier_0205,gas_transport,284.33,First308,Last308,M,9419 Example Street,City_05,FL,12344,43.342444457975056,-90.06530194965352,29057,"Journalist, newspaper",1955-12-15,00000000000000000000000000055510,1579550,43.73974439045455,-89.98109484593799,0
2020-01-20 20:40:50.440030,4819399507134327,fraud_Reilly-Cormier_0299,misc_net,52.62,First239,Last239,M,7294 Example Street,City_19,IL,83553,35.174161664004274,-111.89027492459375,28819,"Nurse, adult",2004-05-06,0000000000000000000000000005552c,1579552,35.415859487033444,-112.03363573335298,0
2020-01-20 21:17:36.055566,4863824950263754,fraud_Predovic-Kuhn_0511,personal_care,27.57,First197,Last197,F,3508 Example Street,City_31,TX,13703,30.22547123398892,-107.06249750271851,49966,"Journalist, newspaper",1982-12-24,00000000000000000000000000055552,1579555,30.46404665209013,-107.11613029229528,0
2020-01-21 07:08:53.291513,4723678336574693,fraud_Cormier-Kihn_0089,entertainment,92.48,First116,Last116,M,9944 Example Street,City_09,CA,59711,32.93228079759011,-103.68810454633119,81384,"Journalist, newspaper",1978-06-05,000000000000000000000000000555d2,1579590,32.905421878172895,-103.98155639216549,0
2020-01-21 11:58:35.319517,4786786712022508,fraud_Gutmann-Rowe_0497,gas_transport,38.99,First60,Last60,F,7156 Example Street,City_17,CA,15157,38.05558907044849,-83.13402530806626,45372,"Accountant, chartered",1968-09-28,000000000000000000000000000556e8,1579607,37.06088399697716,-82.74659647663677,0
2020-01-21 12:50:04.808428,4336947731571618,fraud_Boyer-Kuhn_0410,food_dining,47.05,First269,Last269,M,4600 Example Street,City_10,MI,23582,28.839417043281973,-98.4230037019325,12933,"Journalist, newspaper",1999-08-03,0000000000000000000000000005571b,1579611,29.010118027287664,-97.82379690331913,0
2020-01-21 13:14:36.075650,4616973249376804,fraud_Stroman-Bauch_0482,misc_pos,32.75,First301,Last301,M,2932 Example Street,City_02,MI,15476,28.69935461690193,-99.58349426987647,114416,"Nurse, adult",1974-10-22,00000000000000000000000000055733,1579612,28.302603866698625,-99.89810282925927,0
2020-01-21 14:11:08.399183,4093936396592091,fraud_Predovic-Schmidt_0272,shopping_net,135.31,First387,Last387,F,3333 Example Street,City_32,IL,87755,44.05075294885976,-83.45026668649442,18745,Graphic designer,1957-05-30,00000000000000000000000000055767,1579615,44.07263824671645,-82.8165379403783,0
2020-01-21 16:12:22.656742,4622691344356043,fraud_Kuhn-Nitzsche_0101,kids_pets,30.23,First70,Last70,F,4281 Example Street,City_21,GA,56288,32.29064415773436,-88.5783178704886,21338,Systems analyst,1999-07-13,000000000000000000000000000557d6,1579623,31.95364871645167,-88.29732276457199,0
2020-01-21 18:19:49.944281,4683712712956842,fraud_Dach-Boyer_0340,gas_transport,52.42,First277,Last277,M,3642 Example Street,City_20,NC,78455,30.818373402953053,-120.02836671849884,69807,"Journalist, newspaper",1976-11-16,00000000000000000000000000055840,1579630,30.58887297225409,-119.9526611421978,0
2020-01-21 19:37:31.500329,4219271750923090,fraud_Bauch-Cormier_0097,travel,58.65,First109,Last109,M,2003 Example Street,City_17,CA,39088,37.90002357432402,-82.97378793106108,45372,Graphic designer,1987-08-10,00000000000000000000000000055880,1579635,37.661773711381095,-83.55303289130761,0
2020-01-21 21:46:03.375867,4669037430123631,fraud_Rippin-Effertz_0057,entertainment,77.15,First106,Last106,F,1792 Example Street,City_17,CA,59244,37.77878196819693,-83.07601159435009,45372,Civil engineer,1996-07-11,000000000000000000000000000558f2,1579643,37.813278186830125,-83.02372977824662,0
2020-01-22 07:21:05.231544,4057764014594809,fraud_Boyer-Herzog_0363,entertainment,48.23,First316,Last316,M,9320 Example Street,City_03,MI,21514,45.476805258199114,-89.5868130316646,157721,Civil engineer,1978-05-26,00000000000000000000000000055967,1579677,45.17159065485002,-89.71312692866846,0
2020-01-22 09:51:02.803107,4247678000690162,fraud_Dach-Boyer_0585,grocery_pos,17.57,First260,Last260,F,2761 Example Street,City_25,MI,23985,29.269393351614973,-86.7122202198965,86749,Graphic designer,1960-09-14,000000000000000000000000000559e1,1579686,29.07225355397991,-86.94522984503956,0
2020-01-22 10:09:44.378543,4232552262443063,fraud_Stroman-Hilll_0538,kids_pets,6.01,First3,Last3,F,7865 Example Street,City_18,IL,69944,37.55864822861508,-107.2065005679597,23578,"Journalist, newspaper",1994-11-11,000000000000000000000000000559f6,1579687,37.99957195006865,-107.43490940227754,0
2020-01-22 10:11:07.054145,4651855047162037,fraud_Rau-Effertz_0115,travel,686.32,First325,Last325,M,7635 Example Street,City_35,PA,45923,36.38879561782278,-105.71526596701432,58253,Solicitor,1997-07-21,000000000000000000000000000559f8,1579687,35.71337571558959,-105.41081818591421,0
2020-01-22 12:57:36.443813,4259742252086636,fraud_Schmidt-Rippin_0582,grocery_net,238.52,First15,Last15,F,5276 Example Street,City_22,IL,22169,40.06491494181618,-101.98734700595008,66262,"Nurse, adult",1984-12-03,00000000000000000000000000055a9f,1579697,39.92439538964427,-101.78770708021439,0
2020-01-22 16:10:39.854119,4628231007777129,fraud_Kutch-Rowe_0349,kids_pets,73.73,First291,Last291,M,934 Example Street,City_29,NC,18995,42.29389358613168,-85.74894759737592,11289,"Journalist, newspaper",2000-03-11,00000000000000000000000000055b56,1579709,41.623173748679925,-86.45128827480659,0
2020-01-22 17:09:02.511050,4445035295831531,fraud_Nitzsche-Rowe_0234,shopping_pos,28.89,First255,Last255,M,6912 Example Street,City_34,NY,27037,27.797958941715155,-101.20053658150351,48839,"Accountant, chartered",1985-01-20,00000000000000000000000000055b8a,1579712,27.41924133794377,-101.01959333055792,0
2020-01-22 17:23:15.091418,4684526978585811,fraud_Sporer-Nitzsche_0047,gas_transport,86.63,First118,Last118,F,4684 Example Street,City_07,OH,26355,30.07770586535908,-98.61940079953908,58900,"Accountant, chartered",1958-05-15,00000000000000000000000000055b9b,1579713,30.530650397559906,-98.75989153997293,0
2020-01-22 18:57:41.811590,4937360321578783,fraud_Kihn-Herzog_0279,travel,80.03,First180,Last180,M,8302 Example Street,City_39,NY,36142,27.77468518692928,-97.71335817776581,1604516,"Surveyor, building",1968-10-26,00000000000000000000000000055bf4,1579719,27.81218862637131,-97.78962698886241,0
2020-01-22 21:12:39.504665,4187230626089851,fraud_Bins-Predovic_0533,grocery_pos,460.13,First337,Last337,F,1868 Example Street,City_13,GA,43154,40.352874701780415,-115.89722793603634,88279,"Pharmacist, community",1957-11-29,00000000000000000000000000055c78,1579727,39.85468879646155,-116.16420419706043,0
2020-01-22 22:06:05.578797,4599998808559691,fraud_Cormier-Dach_0300,grocery_pos,62.37,First359,Last359,M,358 Example Street,City_20,NC,99832,30.767356369830207,-119.9933501021573,69807,"Accountant, chartered",1981-06-04,00000000000000000000000000055ca0,1579730,31.133786817785218,-120.38479243947565,0
2020-01-22 22:35:05.993356,4336947731571618,fraud_Heidenreich-Boyer_0050,personal_care,85.37,First269,Last269,M,4600 Example Street,City_10,MI,23582,28.839417043281973,-98.4230037019325,12933,"Journalist, newspaper",1999-08-03,00000000000000000000000000055cb9,1579732,28.861114347872903,-98.45792656426082,0
2020-01-23 07:36:07.356963,4908874056523728,fraud_Gutmann-Predovic_0255,food_dining,117.12,First391,Last391,F,7527 Example Street,City_15,NY,73274,42.27415408823144,-99.2509030334195,16326,Systems analyst,1981-08-08,00000000000000000000000000055d04,1579764,42.943630582881866,-98.71979675254165,0
2020-01-23 10:26:39.780546,4955888907491326,fraud_Bins-Effertz_0455,misc_pos,174.39,First322,Last322,M,7590 Example Street,City_15,NY,82813,42.30331649526617,-99.05283095997235,16326,"Surveyor, building",1961-05-26,00000000000000000000000000055d92,1579775,42.20323145529983,-98.82468773968392,0
2020-01-23 14:42:07.289797,4830634826982856,fraud_Cormier-Predovic_0223,home,39.42,First177,Last177,M,9666 Example Street,City_23,MI,24320,29.670959057391585,-121.70274511364468,22609,"Surveyor, building",1973-02-02,00000000000000000000000000055e88,1579790,29.45486216376449,-122.23648990872432,0
2020-01-23 15:00:22.409903,4358455645432561,fraud_Bins-Heidenreich_0051,personal_care,66.22,First256,Last256,F,9344 Example Street,City_11,CA,35472,40.11130071032602,-100.44858102577035,74077,Solicitor,1974-09-17,00000000000000000000000000055e9f,1579791,40.05280138448268,-99.91006346241976,0
2020-01-23 15:28:25.375480,4682559793432499,fraud_Rippin-Heidenreich_0417,food_dining,43.32,First91,Last91,M,8620 Example Street,City_17,CA,67844,37.81531851879765,-83.24193089069435,45372,Graphic designer,1990-02-06,00000000000000000000000000055ec1,1579793,37.57066564411787,-83.02408677032156,0
2020-01-23 17:05:04.186035,4390258628947195,fraud_Kutch-Lind_0148,food_dining,25.62,First89,Last89,M,9909 Example Street,City_28,OH,48502,40.612917091098204,-109.09761341188705,197113,"Pharmacist, community",1996-01-18,00000000000000000000000000055f1b,1579799,40.298000742142975,-110.0281686184156,0
2020-01-23 20:12:51.257188,4245328366224056,fraud_Cormier-Herzog_0528,grocery_pos,51.79,First263,Last263,M,955 Example Street,City_37,CA,89641,38.178717033937495,-104.94672424657739,83425,"Accountant, chartered",1988-07-28,00000000000000000000000000055fba,1579810,40.25337561043777,-83.92432382815157,0
2020-01-23 20:46:52.185105,4216399563281265,fraud_Reilly-Rowe_0469,gas_transport,34.3,First201,Last201,F,5863 Example Street,City_29,NC,84612,42.44014013702194,-85.85983278642473,11289,"Surveyor, building",1992-11-24,00000000000000000000000000055fd5,1579812,42.0519884461308,-85.19233287585223,0
2020-01-23 22:58:36.152355,4362173675829340,fraud_Kutch-Schmidt_0480,shopping_net,54.92,First381,Last381,F,9438 Example Street,City_00,NY,98627,35.23521647433541,-78.29248099357899,123844,"Accountant, chartered",1997-10-28,00000000000000000000000000056057,1579820,34.808573181106766,-78.93997854247102,0
2020-01-24 11:55:45.828799,4929425405046186,fraud_Predovic-Effertz_0142,food_dining,238.22,First184,Last184,M,2590 Example Street,City_22,IL,39805,39.83581582667723,-101.91477637979784,66262,"Pharmacist, community",1976-06-19,00000000000000000000000000056182,1579866,39.30426291813322,-101.449820932908,0
2020-01-24 13:10:23.404721,4124410388726523,fraud_Kutch-Sporer_0391,shopping_pos,33.4,First2,Last2,F,8181 Example Street,City_31,TX,36584,30.154442949168633,-107.26866730811739,49966,Graphic designer,1972-04-12,000000000000000000000000000561b6,1579871,30.110470325108263,-106.6879355600554,0
2020-01-24 14:07:29.695125,4555522907105834,fraud_Schmidt-Reilly_0045,food_dining,24.76,First302,Last302,F,5079 Example Street,City_05,FL,79541,43.32146284345583,-90.22542135111091,29057,"Journalist, newspaper",1958-08-29,000000000000000000000000000561df,1579874,43.32062090777521,-90.34915052560089,0
2020-01-24 15:44:05.605448,4890257933646290,fraud_Sporer-Dach_0220,shopping_net,115.43,First74,Last74,F,9163 Example Street,City_20,NC,64229,30.892185808343676,-119.82448748129413,69807,Graphic designer,1958-09-30,00000000000000000000000000056234,1579880,30.859344774481375,-120.31534907562221,0
2020-01-24 17:40:12.132048,4772796168475167,fraud_Herzog-Effertz_0048,gas_transport,34.81,First242,Last242,M,1374 Example Street,City_08,IL,35782,40.22199170474323,-84.24941728307994,21911,Civil engineer,1971-02-11,000000000000000000000000000562a2,1579887,40.13411978902801,-84.50940791268798,0
2020-01-24 18:56:59.307125,4047363773299287,fraud_Lind-Stroman_0203,travel,259.15,First52,Last52,F,9221 Example Street,City_03,MI,15569,45.4126882275898,-89.35292798066222,157721,Civil engineer,1953-12-02,000000000000000000000000000562eb,1579892,45.65658130066331,-88.91819029358894,0
2020-01-24 21:15:09.848389,4519376117191376,fraud_Lind-Rippin_0564,travel,189.36,First230,Last230,F,6060 Example Street,City_04,IL,91652,30.798879749235677,-94.19066888187581,10940,"Surveyor, building",1972-08-31,0000000000000000000000000005637b,1579900,30.252547250289474,-94.14112484000722,0
2020-01-25 08:55:40.189357,4769792180377323,fraud_Predovic-Rowe_0443,health_fitness,212.89,First397,Last397,M,3150 Example Street,City_03,MI,39111,45.52797392306644,-89.51437464889992,157721,Graphic designer,1965-07-08,00000000000000000000000000056467,1579942,45.08023137433497,-89.75526532387666,0
2020-01-25 09:24:36.190291,4376993818970536,fraud_Gutmann-Effertz_0283,shopping_net,3.11,First233,Last233,M,9389 Example Street,City_03,MI,39953,45.487020797802046,-89.40760424823395,157721,"Nurse, adult",1975-04-25,00000000000000000000000000056481,1579944,45.176725530857496,-89.04781694088192,0
2020-01-25 15:34:14.786920,4201688013280453,fraud_Kutch-Rippin_0509,food_dining,97.09,First163,Last163,F,3703 Example Street,City_29,NC,75822,42.31105225393709,-85.72211595655355,11289,"Surveyor, building",1954-10-01,000000000000000000000000000565e1,1579966,42.1686216611381,-85.03190462974895,0
2020-01-25 15:50:43.072638,4047363773299287,fraud_Ruecker-Boyer_0523,food_dining,106.76,First52,Last52,F,9221 Example Street,City_03,MI,15569,45.4126882275898,-89.35292798066222,157721,Civil engineer,1953-12-02,000000000000000000000000000565f1,1579967,45.223149421424694,-89.38931415813006,0
2020-01-25 17:49:05.158380,4548978066529459,fraud_Gutmann-Dach_0342,health_fitness,151.0,First58,Last58,F,9387 Example Street,City_22,IL,95006,40.02182188436929,-101.88704240696066,66262,"Surveyor, building",1957-07-28,0000000000000000000000000005665e,1579974,39.57184925480651,-101.81312352033761,0
2020-01-25 21:38:34.309928,4188778897863665,fraud_Bauch-Rau_0282,entertainment,13.1,First49,Last49,M,9783 Example Street,City_02,MI,78706,28.56052090881358,-99.59266961552741,114416,"Journalist, newspaper",2002-07-20,0000000000000000000000000005674c,1579988,28.25493893142277,-99.60598787037613,0
2020-01-26 15:30:52.569191,4057764014594809,fraud_Cormier-Heidenreich_0483,personal_care,55.09,First316,Last316,M,9320 Example Street,City_03,MI,21514,45.476805258199114,-89.5868130316646,157721,Civil engineer,1978-05-26,00000000000000000000000000056982,1580052,45.71431634543074,-89.32692042107314,0
2020-01-26 16:14:54.860138,4034571663318231,fraud_Kihn-Bauch_0041,shopping_net,141.49,First297,Last297,M,2504 Example Street,City_01,MI,34761,27.976906307509626,-72.45907286707548,43381,Chef,1994-02-22,000000000000000000000000000569af,1580055,28.03869748226938,-72.75817861238947,0
2020-01-27 09:40:31.881303,4989067513410731,fraud_Effertz-Lind_0380,misc_pos,80.55,First393,Last393,F,6034 Example Street,City_20,NC,28944,30.76042199888838,-120.12035827055568,69807,Chef,1981-08-14,00000000000000000000000000056bca,1580118,30.957731471618313,-119.8792371537433,0
2020-01-27 10:08:12.735171,4919473308510090,fraud_Hilll-Cormier_0518,grocery_net,96.64,First175,Last175,M,3723 Example Street,City_38,TX,85593,46.13750833136626,-97.91738655766275,55087,Civil engineer,1984-10-09,00000000000000000000000000056be8,1580119,46.37751941707893,-98.10105049966369,0
2020-01-27 11:21:09.091576,4303337632682198,fraud_Gutmann-Bins_0241,shopping_pos,79.31,First40,Last40,M,5951 Example Street,City_01,MI,25571,28.206162551485136,-72.36062296603623,43381,Civil engineer,1995-04-15,00000000000000000000000000056c26,1580124,28.192735002762927,-72.29772989970698,0
2020-01-27 13:37:07.074163,4019422788058740,fraud_Stroman-Effertz_0191,gas_transport,40.71,First131,Last131,F,5970 Example Street,City_31,TX,34581,30.370206320998925,-107.16971518364149,49966,Solicitor,2000-05-02,00000000000000000000000000056c92,1580132,29.876245029455195,-106.92558099074913,0
2020-01-27 13:37:16.590659,4308615342609418,fraud_Bauch-Dach_0221,entertainment,78.55,First158,Last158,F,6522 Example Street,City_30,MI,99787,28.121635627125286,-75.92119906512758,108771,Graphic designer,2002-12-12,00000000000000000000000000056c93,1580132,32.55490448153616,-88.60102111688747,0
2020-01-27 15:00:08.828203,4958352813150417,fraud_Rippin-Reilly_0032,personal_care,20.47,First386,Last386,F,4159 Example Street,City_32,IL,91277,44.054562375150425,-83.59379626291404,18745,"Nurse, adult",1999-01-27,00000000000000000000000000056ce4,1580137,44.07890938636701,-83.8962840199887,0
2020-01-27 15:07:15.973542,4209596448326776,fraud_Herzog-Dach_0562,travel,6.72,First208,Last208,M,968 Example Street,City_02,MI,50585,28.79944425645139,-99.67089747222067,114416,"Nurse, adult",1950-01-07,00000000000000000000000000056ced,1580137,28.81105407730662,-99.75189328489117,0
2020-01-27 15:44:23.541816,4952296797765630,fraud_Stroman-Hilll_0394,shopping_pos,6.99,First226,Last226,M,9083 Example Street,City_30,MI,65146,28.093822509782164,-76.023044016398,108771,"Teacher, secondary school",1970-11-07,00000000000000000000000000056d18,1580139,27.330724301084494,-101.05379345187264,1
2020-01-27 16:45:12.523523,4083082774692051,fraud_Predovic-Kihn_0176,misc_pos,85.17,First150,Last150,M,4378 Example Street,City_16,NY,62132,28.45599396672898,-88.15598110436615,128369,"Journalist, newspaper",1968-08-20,00000000000000000000000000056d4d,1580143,28.551896582555052,-88.3927588243779,0
2020-01-27 21:52:47.898836,4308126962036268,fraud_Kihn-Schmidt_0091,kids_pets,82.32,First133,Last133,M,8045 Example Street,City_11,CA,91175,40.12861893603595,-100.46293275086191,74077,Electrician,1981-07-13,00000000000000000000000000056e54,1580161,39.47879586822708,-100.6482180551975,0
2020-01-27 22:27:15.146898,4489528799330477,fraud_Bauch-Effertz_0082,shopping_net,91.52,First216,Last216,M,9410 Example Street,City_02,MI,65233,28.759047528750372,-99.4810158115313,114416,Civil engineer,1982-01-05,00000000000000000000000000056e72,1580164,27.9608058561878,-100.4058580647613,0
2020-01-28 07:27:58.675940,4993098862717634,fraud_Ruecker-Schmidt_0316,health_fitness,58.68,First6,Last6,F,1773 Example Street,City_06,MI,47814,46.46308822908093,-76.73460213047898,21309,Systems analyst,1974-10-19,00000000000000000000000000056eaf,1580196,37.69471397338288,-114.46383292759602,0
2020-01-28 07:48:06.173316,4400066556417875,fraud_Rau-Bauch_0422,kids_pets,33.5,First95,Last95,M,8716 Example Street,City_29,NC,22014,42.39814036995962,-85.69228073225831,11289,Electrician,1994-05-15,00000000000000000000000000056ec2,1580197,40.200552605339404,-102.14862303680992,0
2020-01-28 09:25:50.672983,4403241320344701,fraud_Gutmann-Predovic_0255,food_dining,88.37,First360,Last360,M,8743 Example Street,City_15,NY,82803,42.316171740244464,-98.98774939587582,16326,"Teacher, secondary school",1989-10-07,00000000000000000000000000056f17,1580203,42.267995369380756,-98.59250195138237,0
2020-01-28 10:37:25.853778,4309571786029974,fraud_Nitzsche-Rowe_0234,shopping_pos,55.97,First84,Last84,F,5799 Example Street,City_34,NY,28024,27.807952837552524,-101.39658777150063,48839,"Pharmacist, community",1974-09-06,00000000000000000000000000056f49,1580207,28.03810639802864,-101.51264162055675,0
2020-01-28 12:12:50.229765,4013972719418462,fraud_Bins-Gutmann_0038,personal_care,142.1,First132,Last132,F,2899 Example Street,City_38,TX,10201,46.12395614783426,-97.85278641589441,55087,Chef,1959-11-16,00000000000000000000000000056f97,1580213,45.884919347277005,-97.768213279518,0
2020-01-28 13:43:53.266734,4019422788058740,fraud_Rowe-Heidenreich_0031,grocery_pos,23.02,First131,Last131,F,5970 Example Street,City_31,TX,34581,30.370206320998925,-107.16971518364149,49966,Solicitor,2000-05-02,00000000000000000000000000056fd7,1580219,30.26176176785863,-106.80563297941816,0
2020-01-28 13:59:42.397531,4669037430123631,fraud_Rippin-Effertz_0057,entertainment,80.83,First106,Last106,F,1792 Example Street,City_17,CA,59244,37.77878196819693,-83.07601159435009,45372,Civil engineer,1996-07-11,00000000000000000000000000056fea,1580219,38.01468005842219,-82.95683106123855,0
2020-01-28 18:09:11.702531,4362518881803735,fraud_Bauch-Lind_0213,personal_care,56.48,First210,Last210,F,309 Example Street,City_13,GA,25164,40.30481950471493,-115.62369842482175,88279,"Nurse, adult",1982-05-22,000000000000000000000000000570c6,1580234,40.83611799982789,-115.70039178808294,0
2020-01-28 19:28:47.127689,4362518881803735,fraud_Schmidt-Hilll_0013,personal_care,249.33,First210,Last210,F,309 Example Street,City_13,GA,25164,40.30481950471493,-115.62369842482175,88279,"Nurse, adult",1982-05-22,00000000000000000000000000057117,1580239,39.974463233990114,-116.2008003904509,0
2020-01-29 08:06:33.262747,4651855047162037,fraud_Sporer-Kuhn_0075,health_fitness,215.8,First325,Last325,M,7635 Example Street,City_35,PA,45923,36.38879561782278,-105.71526596701432,58253,Solicitor,1997-07-21,00000000000000000000000000057223,1580285,36.62998554331503,-106.4047325204317,0
2020-01-29 10:03:28.364700,4060463573925364,fraud_Rippin-Herzog_0586,personal_care,131.47,First290,Last290,F,6264 Example Street,City_26,CA,89275,32.19582181446315,-90.15130492618304,4549,"Accountant, chartered",1964-05-25,0000000000000000000000000005729c,1580292,32.59138338958608,-90.10616768507586,0
2020-01-29 10:34:18.882988,4441018623904268,fraud_Kutch-Stroman_0454,home,23.13,First101,Last101,M,526 Example Street,City_14,GA,62311,42.36992502194312,-88.68512774994214,5962,"Teacher, secondary school",1953-12-07,000000000000000000000000000572b9,1580294,42.191784763164165,-88.66399476592011,0
2020-01-29 13:44:07.097402,4195287479473137,fraud_Herzog-Rippin_0263,personal_care,116.2,First389,Last389,F,5795 Example Street,City_23,MI,33726,29.633175407693574,-121.86649654638545,22609,"Accountant, chartered",1963-06-01,00000000000000000000000000057360,1580305,28.915917992241617,-121.88312702915164,0
2020-01-29 14:48:52.437225,4948406961637713,fraud_Boyer-Dach_0521,personal_care,93.85,First379,Last379,F,1267 Example Street,City_01,MI,34602,27.926011737506066,-72.39284251436122,43381,Electrician,1988-10-17,0000000000000000000000000005739c,1580309,28.226340705116314,-72.02183203208789,0
2020-01-29 15:11:57.688469,4068560116064847,fraud_Lind-Effertz_0053,gas_transport,27.69,First225,Last225,M,6722 Example Street,City_13,GA,89992,40.22322697464979,-115.72563596804524,88279,"Pharmacist, community",1985-08-15,000000000000000000000000000573b4,1580310,40.15449365270952,-115.36976587152454,0
2020-01-29 18:19:53.118149,4441018623904268,fraud_Kihn-Rau_0054,shopping_net,131.63,First101,Last101,M,526 Example Street,City_14,GA,62311,42.36992502194312,-88.68512774994214,5962,"Teacher, secondary school",1953-12-07,00000000000000000000000000057462,1580321,42.69928807722581,-88.53880652519041,0
2020-01-29 19:02:10.567580,4226841484632232,fraud_Gutmann-Rowe_0497,gas_transport,5.25,First218,Last218,F,1504 Example Street,City_17,CA,49640,37.95750415478741,-83.01009247493641,45372,"Journalist, newspaper",1953-10-06,0000000000000000000000000005748a,1580324,37.57073855628678,-83.22218859631832,0
2020-01-29 19:51:52.690676,4955888907491326,fraud_Heidenreich-Predovic_0575,personal_care,4.15,First322,Last322,M,7590 Example Street,City_15,NY,82813,42.30331649526617,-99.05283095997235,16326,"Surveyor, building",1961-05-26,000000000000000000000000000574b3,1580327,41.913349183388995,-99.86099700643173,0
2020-01-30 07:43:01.964864,4003725508077620,fraud_Reilly-Nitzsche_0324,grocery_net,13.64,First185,Last185,M,4200 Example Street,City_04,IL,39227,30.610176313640558,-94.08315584300409,10940,Systems analyst,1966-07-11,00000000000000000000000000057591,1580370,31.165650791797532,-93.81249922748923,0
2020-01-30 17:35:12.510562,4245265843109299,fraud_Nitzsche-Rippin_0104,shopping_net,112.79,First140,Last140,F,7335 Example Street,City_24,MI,17629,35.733676863498715,-114.5734916023178,37410,"Journalist, newspaper",1996-07-29,000000000000000000000000000577ab,1580405,35.58810002273441,-114.76479425781851,0
2020-01-30 18:49:02.559309,4146538972560331,fraud_Hilll-Kuhn_0224,health_fitness,16.87,First203,Last203,M,1211 Example Street,City_24,MI,59747,35.91670957824215,-114.7817117583533,37410,"Nurse, adult",1958-12-13,000000000000000000000000000577f4,1580410,35.95418308849234,-114.47302889021763,0
2020-01-30 19:49:56.520358,4944805171944037,fraud_Stroman-Dach_0161,grocery_pos,43.09,First14,Last14,M,5055 Example Street,City_01,MI,50073,27.958340869154824,-72.22360362497463,43381,"Pharmacist, community",2004-04-07,0000000000000000000000000005782a,1580413,27.81074377328902,-72.84437338762532,0
2020-01-31 07:30:15.603445,4245265843109299,fraud_Bauch-Herzog_0504,misc_net,69.06,First140,Last140,F,7335 Example Street,City_24,MI,17629,35.733676863498715,-114.5734916023178,37410,"Journalist, newspaper",1996-07-29,00000000000000000000000000057903,1580455,35.881018319549945,-114.12803602333412,0
2020-01-31 08:06:29.528722,4221291289680651,fraud_Kihn-Dach_0592,grocery_pos,58.05,First264,Last264,M,6164 Example Street,City_32,IL,63434,43.95981973965341,-83.58847892331562,18745,Graphic designer,1989-10-25,0000000000000000000000000005791e,1580457,44.604469831769855,-83.6704174332971,0
2020-01-31 08:49:08.219496,4392751893221202,fraud_Rippin-Kuhn_0378,grocery_pos,217.47,First248,Last248,M,5726 Example Street,City_18,IL,18646,37.716981860015295,-107.18880757239391,23578,Electrician,1973-08-24,00000000000000000000000000057946,1580460,38.32797616366202,-107.53820546302107,0
2020-01-31 10:44:21.716787,4819748489997837,fraud_Cormier-Ruecker_0134,misc_pos,36.71,First300,Last300,M,2679 Example Street,City_14,GA,45271,42.59600009893643,-88.4032365492839,5962,"Surveyor, building",1975-06-12,000000000000000000000000000579b9,1580467,42.35944021022693,-88.17640376167753,0
2020-01-31 15:25:12.399577,4769792180377323,fraud_Predovic-Heidenreich_0003,health_fitness,391.8,First397,Last397,M,3150 Example Street,City_03,MI,39111,45.52797392306644,-89.51437464889992,157721,Graphic designer,1965-07-08,00000000000000000000000000057ac1,1580484,45.17843025883141,-89.38357078195966,0
2020-01-31 16:24:15.658625,4258121499649557,fraud_Rowe-Bins_0266,health_fitness,31.4,First192,Last192,M,393 Example Street,City_26,CA,82362,32.33306612075703,-90.2238692259935,4549,"Journalist, newspaper",1982-12-20,00000000000000000000000000057afa,1580487,32.722036689909004,-90.34792870724762,0
2020-01-31 22:57:30.447662,4958352813150417,fraud_Rippin-Reilly_0032,personal_care,57.21,First386,Last386,F,4159 Example Street,City_32,IL,91277,44.054562375150425,-83.59379626291404,18745,"Nurse, adult",1999-01-27,00000000000000000000000000057c7b,1580511,43.94220142063444,-82.99102251287147,0
2020-02-01 08:10:43.073216,4599998808559691,fraud_Rowe-Nitzsche_0420,misc_pos,52.96,First359,Last359,M,358 Example Street,City_20,NC,99832,30.767356369830207,-119.9933501021573,69807,"Accountant, chartered",1981-06-04,00000000000000000000000000057cdf,1580544,30.624075723942262,-120.0694992172295,0
2020-02-01 08:22:03.550341,4664903679041476,fraud_Bauch-Cormier_0097,travel,1.51,First161,Last161,M,3755 Example Street,City_17,CA,73362,37.91639876886308,-83.25840398062172,45372,"Surveyor, building",1959-10-19,00000000000000000000000000057cec,1580545,37.56561934097553,-83.48062290471414,0
